=== JNA Interface Mapping Hits ===
Format: callerSig | lib | symbol | interface | calleeSig | callerJar | calleeJar
<com.sun.jna.platform.win32.Kernel32Util: int getFileType(java.lang.String)> | kernel32 | CreateFile | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE CreateFile(java.lang.String,int,int,com.sun.jna.platform.win32.WinBase$SECURITY_ATTRIBUTES,int,int,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: int getFileType(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: int getFileType(java.lang.String)> | kernel32 | GetFileType | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetFileType(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: int getFileType(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String formatMessage(int,int,int)> | kernel32 | FormatMessage | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int FormatMessage(int,com.sun.jna.Pointer,int,int,com.sun.jna.ptr.PointerByReference,int,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String QueryFullProcessImageName(com.sun.jna.platform.win32.WinNT$HANDLE,int)> | kernel32 | QueryFullProcessImageName | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean QueryFullProcessImageName(com.sun.jna.platform.win32.WinNT$HANDLE,int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String QueryFullProcessImageName(com.sun.jna.platform.win32.WinNT$HANDLE,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String QueryFullProcessImageName(com.sun.jna.platform.win32.WinNT$HANDLE,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String[] getPrivateProfileSection(java.lang.String,java.lang.String)> | kernel32 | GetPrivateProfileSection | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$DWORD GetPrivateProfileSection(java.lang.String,char[],com.sun.jna.platform.win32.WinDef$DWORD,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String[] getPrivateProfileSection(java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void closeHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void closeHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void deleteFile(java.lang.String)> | kernel32 | DeleteFile | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean DeleteFile(java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void deleteFile(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: int getDriveType(java.lang.String)> | kernel32 | GetDriveType | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetDriveType(java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | LoadLibraryEx | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$HMODULE LoadLibraryEx(java.lang.String,com.sun.jna.platform.win32.WinNT$HANDLE,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | FreeLibrary | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean FreeLibrary(com.sun.jna.platform.win32.WinDef$HMODULE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | FreeLibrary | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean FreeLibrary(com.sun.jna.platform.win32.WinDef$HMODULE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | FindResource | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$HRSRC FindResource(com.sun.jna.platform.win32.WinDef$HMODULE,com.sun.jna.Pointer,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | LoadResource | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE LoadResource(com.sun.jna.platform.win32.WinDef$HMODULE,com.sun.jna.platform.win32.WinDef$HRSRC)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | SizeofResource | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int SizeofResource(com.sun.jna.platform.win32.WinDef$HMODULE,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | LockResource | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.Pointer LockResource(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | FreeLibrary | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean FreeLibrary(com.sun.jna.platform.win32.WinDef$HMODULE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: byte[] getResource(java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getEnvironmentVariable(java.lang.String)> | kernel32 | GetEnvironmentVariable | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetEnvironmentVariable(java.lang.String,char[],int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getEnvironmentVariable(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getEnvironmentVariable(java.lang.String)> | kernel32 | GetEnvironmentVariable | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetEnvironmentVariable(java.lang.String,char[],int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getEnvironmentVariable(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getLogicalDriveStrings()> | kernel32 | GetLogicalDriveStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$DWORD GetLogicalDriveStrings(com.sun.jna.platform.win32.WinDef$DWORD,char[])> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getLogicalDriveStrings()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getLogicalDriveStrings()> | kernel32 | GetLogicalDriveStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$DWORD GetLogicalDriveStrings(com.sun.jna.platform.win32.WinDef$DWORD,char[])> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getLogicalDriveStrings()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | GetEnvironmentStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.Pointer GetEnvironmentStrings()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | FreeEnvironmentStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean FreeEnvironmentStrings(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | FreeEnvironmentStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean FreeEnvironmentStrings(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.Map getEnvironmentVariables()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getPrivateProfileString(java.lang.String,java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetPrivateProfileString | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$DWORD GetPrivateProfileString(java.lang.String,java.lang.String,java.lang.String,char[],com.sun.jna.platform.win32.WinDef$DWORD,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void writePrivateProfileString(java.lang.String,java.lang.String,java.lang.String,java.lang.String)> | kernel32 | WritePrivateProfileString | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean WritePrivateProfileString(java.lang.String,java.lang.String,java.lang.String,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void writePrivateProfileString(java.lang.String,java.lang.String,java.lang.String,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String[] getPrivateProfileSectionNames(java.lang.String)> | kernel32 | GetPrivateProfileSectionNames | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinDef$DWORD GetPrivateProfileSectionNames(char[],com.sun.jna.platform.win32.WinDef$DWORD,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String[] getPrivateProfileSectionNames(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String expandEnvironmentStrings(java.lang.String)> | kernel32 | ExpandEnvironmentStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int ExpandEnvironmentStrings(java.lang.String,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String expandEnvironmentStrings(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String expandEnvironmentStrings(java.lang.String)> | kernel32 | ExpandEnvironmentStrings | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int ExpandEnvironmentStrings(java.lang.String,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String expandEnvironmentStrings(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.lang.String getLastErrorMessage()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void freeLocalMemory(com.sun.jna.Pointer)> | kernel32 | LocalFree | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.Pointer LocalFree(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: void freeLocalMemory(com.sun.jna.Pointer)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: int getPrivateProfileInt(java.lang.String,java.lang.String,int,java.lang.String)> | kernel32 | GetPrivateProfileInt | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetPrivateProfileInt(java.lang.String,java.lang.String,int,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getVolumePathNamesForVolumeName(java.lang.String)> | kernel32 | GetVolumePathNamesForVolumeName | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean GetVolumePathNamesForVolumeName(java.lang.String,char[],int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getVolumePathNamesForVolumeName(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getVolumePathNamesForVolumeName(java.lang.String)> | kernel32 | GetVolumePathNamesForVolumeName | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean GetVolumePathNamesForVolumeName(java.lang.String,char[],int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getVolumePathNamesForVolumeName(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getModules(int)> | kernel32 | CreateToolhelp32Snapshot | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE CreateToolhelp32Snapshot(com.sun.jna.platform.win32.WinDef$DWORD,com.sun.jna.platform.win32.WinDef$DWORD)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Kernel32Util: java.util.List getModules(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
